actual,predicted,recommendation
3.046,3.0476599999999996,High usage - reduce load
2.994,2.998240000000001,High usage - reduce load
2.312,2.31028,High usage - reduce load
1.476,1.5369800000000007,Moderate usage - monitor
1.48,1.4904399999999989,Moderate usage - monitor
1.48,1.4800200000000001,Moderate usage - monitor
1.482,1.4821199999999992,Moderate usage - monitor
1.464,1.46356,Moderate usage - monitor
1.462,1.4620400000000005,Moderate usage - monitor
1.462,1.4620000000000006,Moderate usage - monitor
1.456,1.45608,Moderate usage - monitor
1.456,1.4560000000000004,Moderate usage - monitor
1.372,1.3730999999999995,Moderate usage - monitor
1.358,1.3612600000000001,Moderate usage - monitor
1.372,1.3721000000000005,Moderate usage - monitor
1.378,1.3769999999999996,Moderate usage - monitor
1.438,1.4375200000000006,Moderate usage - monitor
1.462,1.463319999999999,Moderate usage - monitor
1.438,1.4391399999999996,Moderate usage - monitor
1.428,1.42952,Moderate usage - monitor
1.432,1.4316800000000012,Moderate usage - monitor
1.426,1.42578,Moderate usage - monitor
1.682,1.6849399999999985,Moderate usage - monitor
1.708,1.6979,Moderate usage - monitor
1.704,1.7012799999999981,Moderate usage - monitor
1.71,1.7098999999999995,Moderate usage - monitor
1.72,1.7192799999999995,Moderate usage - monitor
1.71,1.7105999999999997,Moderate usage - monitor
1.712,1.7112799999999981,Moderate usage - monitor
1.71,1.7113199999999988,Moderate usage - monitor
1.702,1.7025399999999993,Moderate usage - monitor
1.734,1.7316199999999997,Moderate usage - monitor
1.816,1.820320000000001,Moderate usage - monitor
1.82,1.8224999999999993,Moderate usage - monitor
1.806,1.8067000000000022,Moderate usage - monitor
1.806,1.804540000000001,Moderate usage - monitor
1.814,1.8131200000000007,Moderate usage - monitor
1.882,1.8818600000000003,Moderate usage - monitor
1.888,1.8854799999999994,Moderate usage - monitor
1.926,1.9240199999999998,Moderate usage - monitor
1.97,1.9707199999999983,Moderate usage - monitor
1.974,1.97126,Moderate usage - monitor
1.966,1.9657799999999994,Moderate usage - monitor
2.014,2.0133799999999993,High usage - reduce load
2.18,2.1801799999999987,High usage - reduce load
2.974,2.9596600000000013,High usage - reduce load
3.476,3.527600000000001,High usage - reduce load
3.504,3.4814200000000013,High usage - reduce load
3.12,3.121439999999999,High usage - reduce load
2.022,2.0563599999999993,High usage - reduce load
2.264,2.256259999999998,High usage - reduce load
3.468,3.4393400000000014,High usage - reduce load
3.446,3.431859999999998,High usage - reduce load
3.46,3.456620000000001,High usage - reduce load
2.668,2.6648399999999985,High usage - reduce load
1.902,1.9208,Moderate usage - monitor
1.896,1.9022000000000008,Moderate usage - monitor
1.804,1.8025800000000012,Moderate usage - monitor
1.816,1.8081800000000003,Moderate usage - monitor
1.808,1.808160000000001,Moderate usage - monitor
1.818,1.8173400000000002,Moderate usage - monitor
1.814,1.8133000000000024,Moderate usage - monitor
1.816,1.8162600000000018,Moderate usage - monitor
1.808,1.8076000000000014,Moderate usage - monitor
1.808,1.808240000000001,Moderate usage - monitor
1.772,1.7699000000000007,Moderate usage - monitor
1.512,1.5155600000000007,Moderate usage - monitor
1.51,1.5088400000000006,Moderate usage - monitor
1.514,1.5140400000000003,Moderate usage - monitor
1.492,1.4925199999999998,Moderate usage - monitor
1.408,1.412840000000001,Moderate usage - monitor
1.394,1.3957600000000001,Moderate usage - monitor
1.404,1.4036000000000006,Moderate usage - monitor
1.414,1.4135599999999986,Moderate usage - monitor
1.412,1.4118400000000007,Moderate usage - monitor
1.412,1.412000000000003,Moderate usage - monitor
1.416,1.4160199999999978,Moderate usage - monitor
1.412,1.4119000000000026,Moderate usage - monitor
1.408,1.4078999999999997,Moderate usage - monitor
1.412,1.412000000000003,Moderate usage - monitor
1.418,1.4181800000000027,Moderate usage - monitor
1.426,1.4251800000000014,Moderate usage - monitor
0.676,0.6748399999999997,Low usage - normal
0.932,0.9337799999999998,Low usage - normal
1.01,1.0034799999999995,Moderate usage - monitor
1.036,1.0323599999999997,Moderate usage - monitor
1.126,1.1229400000000003,Moderate usage - monitor
0.534,0.5604199999999997,Low usage - normal
0.5,0.49855999999999995,Low usage - normal
0.5,0.4995800000000001,Low usage - normal
0.496,0.49600000000000044,Low usage - normal
0.494,0.49399999999999983,Low usage - normal
0.49,0.4900000000000002,Low usage - normal
0.49,0.4900000000000002,Low usage - normal
0.488,0.4879999999999996,Low usage - normal
0.488,0.4879999999999996,Low usage - normal
0.482,0.4819599999999995,Low usage - normal
0.48,0.4799599999999994,Low usage - normal
0.45,0.4501399999999999,Low usage - normal
0.402,0.4037800000000002,Low usage - normal
0.396,0.39750000000000013,Low usage - normal
0.312,0.31080000000000013,Low usage - normal
0.312,0.31264000000000003,Low usage - normal
0.314,0.314,Low usage - normal
0.314,0.314,Low usage - normal
0.316,0.31599999999999967,Low usage - normal
0.314,0.314,Low usage - normal
0.312,0.312000000000001,Low usage - normal
0.314,0.314,Low usage - normal
0.314,0.314,Low usage - normal
0.314,0.314,Low usage - normal
0.306,0.3060000000000002,Low usage - normal
0.304,0.3038999999999994,Low usage - normal
0.308,0.3079999999999999,Low usage - normal
0.312,0.3120000000000004,Low usage - normal
0.31,0.30999999999999944,Low usage - normal
0.31,0.31000000000000205,Low usage - normal
0.308,0.30800000000000044,Low usage - normal
0.316,0.3160399999999997,Low usage - normal
0.26,0.2576200000000001,Low usage - normal
0.272,0.27273999999999987,Low usage - normal
0.352,0.34897999999999985,Low usage - normal
0.308,0.3132800000000002,Low usage - normal
0.242,0.24439999999999976,Low usage - normal
0.298,0.29609999999999986,Low usage - normal
0.276,0.2782200000000002,Low usage - normal
0.238,0.23693999999999998,Low usage - normal
0.302,0.3021599999999999,Low usage - normal
0.35,0.3497199999999999,Low usage - normal
0.346,0.3466399999999999,Low usage - normal
0.344,0.3440000000000005,Low usage - normal
0.344,0.34399999999999964,Low usage - normal
0.34,0.3400000000000001,Low usage - normal
0.344,0.34444000000000036,Low usage - normal
0.342,0.3420599999999995,Low usage - normal
0.416,0.41757999999999973,Low usage - normal
0.412,0.4121199999999999,Low usage - normal
0.412,0.41199999999999953,Low usage - normal
0.414,0.4140000000000008,Low usage - normal
0.412,0.41199999999999953,Low usage - normal
0.41,0.40999999999999936,Low usage - normal
0.406,0.4059999999999993,Low usage - normal
0.404,0.40400000000000075,Low usage - normal
0.404,0.40400000000000075,Low usage - normal
0.408,0.4081400000000005,Low usage - normal
0.328,0.3271799999999998,Low usage - normal
0.312,0.31310000000000004,Low usage - normal
0.312,0.3118800000000002,Low usage - normal
0.286,0.2858400000000003,Low usage - normal
0.244,0.24421999999999983,Low usage - normal
0.242,0.24178000000000033,Low usage - normal
0.242,0.24200000000000055,Low usage - normal
0.242,0.24199999999999922,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.242,0.2420000000000006,Low usage - normal
0.242,0.24200000000000055,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.244,0.2439999999999998,Low usage - normal
0.246,0.24599999999999966,Low usage - normal
0.538,0.5421799999999998,Low usage - normal
1.352,1.3360200000000009,Moderate usage - monitor
1.062,1.05244,Moderate usage - monitor
0.242,0.2875800000000001,Low usage - normal
0.476,0.37654000000000004,Low usage - normal
0.526,0.5254200000000001,Low usage - normal
0.528,0.5259400000000001,Low usage - normal
0.532,0.5310999999999996,Low usage - normal
0.526,0.5267599999999998,Low usage - normal
0.526,0.5250200000000005,Low usage - normal
0.524,0.5239800000000008,Low usage - normal
0.526,0.5259600000000012,Low usage - normal
0.592,0.59142,Low usage - normal
0.632,0.6299000000000003,Low usage - normal
0.624,0.6243000000000001,Low usage - normal
0.622,0.6216999999999999,Low usage - normal
0.626,0.6256600000000004,Low usage - normal
0.626,0.6262599999999994,Low usage - normal
0.626,0.6259999999999991,Low usage - normal
0.622,0.62196,Low usage - normal
0.622,0.6217599999999998,Low usage - normal
0.658,0.6568600000000008,Low usage - normal
0.72,0.7181000000000003,Low usage - normal
0.62,0.6218200000000004,Low usage - normal
0.62,0.6177199999999999,Low usage - normal
0.618,0.6180400000000007,Low usage - normal
0.698,0.6983799999999999,Low usage - normal
0.692,0.6924799999999997,Low usage - normal
0.694,0.6937600000000005,Low usage - normal
0.686,0.6853200000000005,Low usage - normal
0.594,0.5970999999999996,Low usage - normal
0.602,0.59962,Low usage - normal
0.634,0.6306600000000002,Low usage - normal
0.704,0.69616,Low usage - normal
0.648,0.6484600000000004,Low usage - normal
0.592,0.6017999999999997,Low usage - normal
0.592,0.5901599999999998,Low usage - normal
0.594,0.5940000000000007,Low usage - normal
0.586,0.5874000000000005,Low usage - normal
0.53,0.5286199999999998,Low usage - normal
0.578,0.5737400000000001,Low usage - normal
0.588,0.58688,Low usage - normal
0.588,0.5878400000000006,Low usage - normal
0.588,0.5880600000000006,Low usage - normal
0.59,0.5901000000000013,Low usage - normal
0.592,0.5919599999999995,Low usage - normal
0.592,0.5920399999999993,Low usage - normal
0.59,0.5900000000000015,Low usage - normal
0.586,0.5858999999999991,Low usage - normal
0.586,0.5861599999999991,Low usage - normal
0.582,0.5820000000000006,Low usage - normal
0.584,0.5840000000000013,Low usage - normal
0.584,0.5838800000000012,Low usage - normal
0.592,0.5919599999999997,Low usage - normal
0.59,0.5901000000000012,Low usage - normal
0.592,0.5920599999999993,Low usage - normal
0.676,0.6743000000000002,Low usage - normal
0.708,0.7036800000000007,Low usage - normal
0.702,0.70668,Low usage - normal
0.708,0.7077000000000002,Low usage - normal
0.702,0.7018399999999998,Low usage - normal
0.698,0.6988800000000006,Low usage - normal
0.694,0.6944600000000001,Low usage - normal
0.688,0.6879400000000008,Low usage - normal
0.688,0.687740000000001,Low usage - normal
0.678,0.6780999999999995,Low usage - normal
0.678,0.6780799999999993,Low usage - normal
0.676,0.6759400000000005,Low usage - normal
0.676,0.6759800000000006,Low usage - normal
0.672,0.6716999999999997,Low usage - normal
0.678,0.6779599999999995,Low usage - normal
0.67,0.6715199999999993,Low usage - normal
0.674,0.6732799999999998,Low usage - normal
0.624,0.6253600000000001,Low usage - normal
0.59,0.5919199999999998,Low usage - normal
0.652,0.6521399999999996,Low usage - normal
0.668,0.66966,Low usage - normal
0.666,0.6648,Low usage - normal
0.66,0.6599999999999987,Low usage - normal
0.66,0.6606399999999993,Low usage - normal
0.66,0.6599599999999984,Low usage - normal
0.72,0.7197399999999997,Low usage - normal
0.922,0.9229199999999999,Low usage - normal
1.508,1.45104,Moderate usage - monitor
1.944,1.9646400000000006,Moderate usage - monitor
1.968,1.954499999999999,Moderate usage - monitor
1.866,1.8753999999999997,Moderate usage - monitor
1.7,1.6889400000000003,Moderate usage - monitor
1.952,1.9422399999999982,Moderate usage - monitor
1.748,1.7553800000000006,Moderate usage - monitor
2.744,2.7562399999999996,High usage - reduce load
2.896,2.887819999999999,High usage - reduce load
2.402,2.4147400000000006,High usage - reduce load
1.608,1.6365399999999994,Moderate usage - monitor
3.132,3.1028999999999987,High usage - reduce load
4.25,4.2311799999999975,High usage - reduce load
2.386,2.5152599999999996,High usage - reduce load
2.008,2.0323999999999987,High usage - reduce load
2.394,2.3815800000000005,High usage - reduce load
2.408,2.4123799999999993,High usage - reduce load
2.518,2.51412,High usage - reduce load
2.38,2.381220000000001,High usage - reduce load
2.206,2.202619999999998,High usage - reduce load
2.262,2.25632,High usage - reduce load
1.908,1.9038999999999988,Moderate usage - monitor
1.666,1.6791799999999997,Moderate usage - monitor
1.68,1.6809399999999988,Moderate usage - monitor
1.668,1.6663999999999992,Moderate usage - monitor
1.66,1.660819999999998,Moderate usage - monitor
1.66,1.6603399999999986,Moderate usage - monitor
1.67,1.6697399999999987,Moderate usage - monitor
1.648,1.6486200000000009,Moderate usage - monitor
2.186,2.198639999999998,High usage - reduce load
3.336,3.3259799999999986,High usage - reduce load
2.686,2.7468999999999983,High usage - reduce load
2.668,2.6653000000000002,High usage - reduce load
2.694,2.693119999999999,High usage - reduce load
2.904,2.9017399999999998,High usage - reduce load
2.892,2.88214,High usage - reduce load
2.764,2.765,High usage - reduce load
2.832,2.8062999999999994,High usage - reduce load
2.972,2.967339999999999,High usage - reduce load
2.846,2.84966,High usage - reduce load
2.848,2.8442200000000017,High usage - reduce load
2.754,2.7516199999999986,High usage - reduce load
2.736,2.736260000000002,High usage - reduce load
2.758,2.756139999999998,High usage - reduce load
2.816,2.8119400000000003,High usage - reduce load
2.776,2.7836199999999995,High usage - reduce load
2.76,2.7646,High usage - reduce load
2.796,2.79406,High usage - reduce load
2.944,2.94348,High usage - reduce load
2.798,2.8181000000000016,High usage - reduce load
2.792,2.78726,High usage - reduce load
2.802,2.7988399999999984,High usage - reduce load
2.806,2.8044800000000016,High usage - reduce load
2.814,2.811120000000001,High usage - reduce load
2.816,2.81618,High usage - reduce load
2.818,2.818459999999998,High usage - reduce load
2.82,2.819019999999999,High usage - reduce load
2.768,2.7667800000000007,High usage - reduce load
2.73,2.739400000000001,High usage - reduce load
2.752,2.7488599999999996,High usage - reduce load
2.758,2.76026,High usage - reduce load
2.746,2.746239999999999,High usage - reduce load
2.74,2.7399000000000004,High usage - reduce load
2.76,2.7569199999999983,High usage - reduce load
2.766,2.765319999999999,High usage - reduce load
2.774,2.774600000000001,High usage - reduce load
3.11,3.0964200000000006,High usage - reduce load
3.17,3.1870399999999997,High usage - reduce load
3.29,3.2811400000000015,High usage - reduce load
3.136,3.146819999999999,High usage - reduce load
3.096,3.1080800000000015,High usage - reduce load
2.966,2.9656200000000017,High usage - reduce load
2.8,2.809600000000002,High usage - reduce load
2.78,2.7877800000000015,High usage - reduce load
2.786,2.7844000000000007,High usage - reduce load
2.932,2.9187399999999974,High usage - reduce load
4.428,4.447820000000002,High usage - reduce load
4.456,4.460659999999999,High usage - reduce load
4.482,4.472380000000002,High usage - reduce load
3.27,3.260999999999998,High usage - reduce load
2.946,2.95462,High usage - reduce load
2.936,2.9258800000000003,High usage - reduce load
2.926,2.926659999999997,High usage - reduce load
2.928,2.9274600000000017,High usage - reduce load
3.004,2.9999600000000015,High usage - reduce load
2.898,2.9076399999999993,High usage - reduce load
2.828,2.83906,High usage - reduce load
2.718,2.7127399999999993,High usage - reduce load
2.452,2.4577999999999993,High usage - reduce load
2.496,2.492819999999999,High usage - reduce load
2.41,2.409499999999997,High usage - reduce load
2.396,2.4007200000000006,High usage - reduce load
2.388,2.387099999999998,High usage - reduce load
2.404,2.4034999999999975,High usage - reduce load
2.478,2.4748799999999993,High usage - reduce load
2.444,2.4460800000000003,High usage - reduce load
2.412,2.4145599999999985,High usage - reduce load
2.41,2.4093199999999997,High usage - reduce load
2.394,2.394819999999997,High usage - reduce load
2.46,2.4583799999999987,High usage - reduce load
